imdb_title_id,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote
tt4731148,5.6,5.4,5.5,5.8,5.5,6.1
tt4731504,7.6,7.8,7.3,7.0,7.5,7.6
tt4733228,5.8,5.8,6.5,5.2,5.7,6.7
tt4733536,4.9,5.0,4.9,5.0,4.9,5.0
tt4733620,6.1,6.0,6.1,6.0,6.0,6.7
tt4733640,6.3,6.4,6.2,6.4,6.2,6.5
tt4733736,6.1,5.8,6.1,5.9,5.6,6.4
tt4734082,4.6,4.4,4.5,4.5,4.4,4.9
tt4734102,5.2,5.6,5.3,5.4,5.2,6.0
tt4735974,7.0,7.1,7.7,2.7,7.0,7.8
tt4736026,4.1,4.0,5.6,6.0,4.2,3.7
tt4736040,7.3,7.2,8.3,4.5,7.5,7.0
tt4736486,6.9,7.2,6.8,6.4,6.6,7.4
tt4737772,5.8,6.2,5.5,6.0,5.4,6.7
tt4738174,6.6,6.9,6.5,6.4,6.6,7.1
tt4738360,6.1,6.2,6.0,6.2,6.0,6.5
tt4738466,6.2,6.4,6.2,5.2,6.1,6.4
tt4738626,2.9,2.9,2.8,2.9,2.8,3.1
tt4738776,4.6,4.6,4.5,4.7,4.4,5.0
tt4738802,5.4,5.9,5.5,5.4,5.5,5.6
tt4738912,5.5,5.2,4.9,6.2,5.0,6.6
tt4739392,5.6,4.9,5.1,4.0,4.4,7.2
tt4741170,6.3,7.1,6.3,6.1,6.3,6.9
tt4741354,5.4,6.5,5.4,5.4,5.4,5.5
tt4741376,5.9,5.4,5.7,6.4,5.9,6.0
tt4741412,8.1,8.3,7.7,5.4,8.0,7.2
tt4741686,5.5,6.0,5.4,5.5,5.4,5.8
tt4741708,7.2,7.2,7.1,7.3,7.2,7.3
tt4741714,6.3,6.5,6.2,6.0,6.2,6.4
tt4741764,6.4,7.4,6.2,6.6,6.5,6.4
tt4741768,4.0,3.7,3.9,3.9,4.0,3.5
tt4741774,6.5,7.0,6.6,6.2,6.6,6.4
tt4741864,3.4,3.0,3.5,3.6,3.5,1.5
tt4742556,5.8,5.9,5.6,5.7,5.2,5.9
tt4742670,6.4,6.1,6.2,6.5,6.2,6.6
tt4743226,3.2,3.1,3.1,3.3,3.2,3.1
tt4743562,3.5,3.3,3.5,3.8,3.5,3.5
tt4744086,5.8,5.9,5.8,6.0,5.8,6.4
tt4744132,8.0,8.2,7.6,2.4,7.9,7.6
tt4746102,5.1,4.9,5.1,5.0,5.0,5.5
tt4746216,8.4,8.0,8.3,3.7,7.8,8.6
tt4746484,6.5,6.7,6.5,6.5,6.5,6.4
tt4746506,6.5,6.5,6.4,6.6,6.5,6.1
tt4746516,6.1,6.0,6.0,6.2,6.1,5.9
tt4747380,6.8,7.0,6.8,6.7,6.9,7.0
tt4747848,6.2,6.4,6.1,5.7,6.0,6.6
tt4757160,5.6,5.4,5.7,5.7,5.7,5.6
tt4757570,6.5,6.5,6.4,6.2,6.3,6.6
tt4758646,6.0,6.1,6.0,6.0,6.0,6.0
tt4759902,8.4,9.3,9.4,8.8,9.2,9.5
tt4760086,6.7,7.0,6.4,7.1,6.6,5.2
tt4760108,6.9,7.1,6.7,6.4,6.8,7.0
tt4760656,7.1,5.6,7.6,7.5,7.1,6.6
tt4761100,5.5,5.0,4.9,5.7,5.4,5.2
tt4761270,5.8,5.4,5.8,5.7,5.6,6.4
tt4761916,5.9,6.0,6.0,5.6,5.9,6.0
tt4762592,4.4,5.0,4.5,4.1,4.4,4.3
tt4762758,3.3,4.1,3.0,3.3,3.1,3.5
tt4762824,5.5,5.5,5.5,5.3,5.5,5.4
tt4762826,5.6,5.6,5.4,6.7,5.5,4.4
tt4763168,4.5,4.6,4.4,4.6,4.4,4.7
tt4763340,3.6,2.9,3.8,3.6,3.6,3.6
tt4764370,4.2,3.5,4.0,4.1,4.1,4.0
tt4764380,6.9,6.5,7.1,6.6,6.9,7.0
tt4764490,4.8,4.5,5.0,4.3,4.9,4.1
tt4764566,5.5,5.4,5.6,5.3,5.4,6.0
tt4764942,3.2,3.2,3.3,2.4,3.3,2.4
tt4765188,3.2,3.3,3.2,3.3,3.3,2.9
tt4765240,5.3,4.2,4.6,4.7,4.6,4.7
tt4765284,5.8,5.9,5.7,5.8,5.6,6.2
tt4765604,6.4,6.2,6.3,6.5,6.3,6.5
tt4765610,3.4,6.0,3.3,3.2,3.2,3.3
tt4765708,5.9,5.7,5.8,6.1,5.8,6.2
tt4765862,5.3,6.3,5.3,5.4,5.4,6.1
tt4765870,3.6,4.1,3.4,3.7,3.5,2.9
tt4765928,6.5,8.4,4.1,6.2,5.5,7.3
tt4766112,4.4,4.0,4.1,4.3,4.1,4.7
tt4766604,5.6,5.5,5.6,5.6,5.5,5.7
tt4766630,6.6,6.6,6.5,6.6,6.6,6.4
tt4767340,6.3,6.5,6.2,6.6,6.4,6.4
tt4767538,6.4,6.1,6.4,7.3,6.4,6.8
tt4767884,1.8,1.6,1.7,2.0,1.8,2.0
tt4768160,5.8,5.6,5.8,4.6,5.0,6.1
tt4768468,7.2,7.4,7.0,7.2,7.0,7.8
tt4768586,6.9,5.5,6.2,6.9,6.1,7.1
tt4768656,5.7,5.1,5.8,5.6,5.2,6.7
tt4768764,7.0,7.2,7.0,6.8,7.0,7.1
tt4768776,7.2,7.4,7.2,6.8,7.3,6.9
tt4768812,5.8,6.2,5.5,6.3,6.0,4.7
tt4768902,4.9,4.9,4.8,4.6,4.5,5.2
tt4768926,6.1,6.5,6.2,5.6,5.9,6.6
tt4769214,5.8,5.3,5.6,5.8,5.6,6.2
tt4769476,3.3,3.1,3.2,3.2,3.2,2.6
tt4769758,2.9,3.1,3.1,2.8,2.8,3.5
tt4769824,7.8,7.9,7.7,7.7,7.7,8.0
tt4769836,5.7,5.6,5.7,5.6,5.7,5.7
tt4771160,6.1,5.9,6.3,6.0,6.3,5.8
tt4771704,6.4,6.8,6.4,6.0,6.4,6.3
tt4771796,4.6,4.6,5.1,5.5,4.7,6.3
tt4771812,6.5,6.2,6.2,8.0,6.4,9.0
tt4771896,6.8,6.8,6.7,6.8,6.8,6.7
tt4771932,7.2,7.5,7.2,7.1,7.2,7.3
tt4771956,6.0,6.1,5.9,6.0,5.9,6.3
tt4772750,5.6,5.6,5.5,5.6,5.5,5.7
tt4772856,5.0,3.0,5.2,4.5,4.4,5.4
tt4773054,6.8,7.1,6.2,5.2,6.5,6.5
tt4773084,4.9,5.0,7.3,6.0,5.3,5.2
tt4773112,5.1,4.8,5.9,7.0,5.1,6.0
tt4773212,6.7,6.0,9.2,,6.7,7.2
tt4773438,5.5,5.6,5.9,4.3,5.5,6.3
tt4773642,4.7,5.2,4.6,4.4,4.6,5.7
tt4773854,3.8,4.5,3.7,3.7,4.0,3.5
tt4776556,5.4,5.5,5.3,5.5,5.4,5.8
tt4776564,4.2,3.9,4.7,3.9,4.0,6.4
tt4776964,6.4,6.6,6.4,6.4,6.3,6.6
tt4776998,6.0,5.5,6.5,7.6,5.6,8.6
tt4777004,4.2,4.5,4.3,4.1,4.3,3.8
tt4777008,6.6,6.7,6.5,6.7,6.4,7.1
tt4777584,6.7,6.9,6.6,6.3,6.6,6.7
tt4777660,5.4,5.5,5.6,5.5,5.5,5.6
tt4778106,5.5,5.5,5.5,5.6,5.5,5.4
tt4778424,5.9,6.1,5.9,5.8,5.9,5.9
tt4778500,7.5,7.6,7.4,7.6,7.5,7.6
tt4778602,4.8,4.9,4.8,4.8,4.7,5.7
tt4778988,6.5,6.2,6.3,6.7,6.4,6.7
tt4779026,5.4,6.0,5.5,5.0,5.3,5.8
tt4779296,6.9,6.9,7.0,4.5,6.9,6.5
tt4779344,5.0,5.1,5.1,5.0,5.0,4.6
tt4779682,5.6,5.7,5.5,5.8,5.6,5.8
tt4779826,4.2,5.8,4.9,3.3,4.5,3.1
tt4780578,4.4,4.5,3.9,4.7,4.5,3.5
tt4780662,7.1,7.6,7.5,7.4,7.5,7.2
tt4780842,6.1,6.1,6.1,6.0,6.1,6.0
tt4781446,4.1,3.5,4.1,4.2,4.0,4.6
tt4781612,6.5,6.7,6.4,6.3,6.5,6.5
tt4781886,4.3,3.8,4.4,4.1,4.2,4.3
tt4782322,2.9,2.5,3.0,2.8,2.8,2.6
tt4783254,5.6,6.1,5.3,5.8,5.5,6.3
tt4785358,5.6,6.0,5.4,5.4,5.6,5.5
tt4785440,7.1,7.3,7.0,6.8,7.0,7.1
tt4785524,3.6,6.3,4.4,2.4,3.4,3.3
tt4785662,4.4,4.8,4.3,4.2,4.3,4.8
tt4786132,5.7,4.7,4.9,5.3,4.9,4.9
tt4786222,5.0,5.7,4.5,3.7,4.7,8.5
tt4786282,6.3,6.4,6.2,6.3,6.3,6.4
tt4786606,6.5,6.5,6.5,5.7,6.5,8.3
tt4786638,4.1,3.7,4.2,4.5,4.1,4.0
tt4786802,6.5,6.6,6.6,6.3,6.6,6.3
tt4787478,5.0,5.2,5.1,4.9,5.0,5.2
tt4788602,6.5,6.4,6.3,6.8,6.4,6.8
tt4788638,6.2,6.4,6.1,6.2,6.2,6.3
tt4788722,5.9,6.0,5.8,6.1,5.8,6.1
tt4788736,3.8,3.8,3.8,3.9,3.7,4.4
tt4788744,4.0,5.2,3.6,4.0,4.0,3.9
tt4788934,5.5,5.4,5.5,5.2,5.3,5.8
tt4788944,6.9,7.0,6.8,7.1,6.8,7.4
tt4789036,5.8,7.1,5.4,6.0,5.8,6.1
tt4789290,6.4,6.5,6.3,6.2,5.7,6.6
tt4789618,7.0,7.6,6.2,6.0,5.6,9.2
tt4789822,5.1,4.8,5.0,5.1,5.0,5.4
tt4791276,4.8,4.7,6.3,3.0,3.8,7.0
tt4791322,5.6,5.4,5.7,5.8,5.7,5.4
tt4791594,6.4,6.2,6.4,6.3,6.4,6.3
tt4792524,4.5,4.5,4.2,4.8,4.5,4.7
tt4792648,5.3,6.1,5.2,5.1,5.1,5.6
tt4794512,6.3,6.5,6.1,6.1,6.0,7.0
tt4794754,5.4,5.7,5.1,5.5,5.4,5.3
tt4795022,5.8,6.1,5.8,5.6,5.8,6.5
tt4795062,6.3,6.4,6.3,6.4,6.3,6.6
tt4795124,6.0,6.0,5.9,6.0,5.9,6.2
tt4795546,6.5,6.8,6.4,6.1,6.5,6.3
tt4795730,5.0,4.5,6.1,4.3,4.5,6.4
tt4796122,3.6,3.4,3.6,4.1,3.7,3.6
tt4796254,7.2,7.1,7.1,6.7,7.1,7.3
tt4796568,5.9,6.3,5.9,5.6,5.8,6.4
tt4796634,6.3,6.8,6.2,4.9,6.2,6.7
tt4796654,6.8,6.6,6.7,6.9,6.7,8.2
tt4796742,6.5,6.4,6.4,6.6,6.5,6.6
tt4796848,7.0,7.6,6.4,6.3,7.2,6.3
tt4797160,3.5,3.6,3.3,3.4,3.5,2.5
tt4797490,2.0,1.5,2.1,2.3,2.2,1.9
tt4799050,5.2,5.4,5.1,5.0,5.1,5.4
tt4799064,6.3,6.3,6.3,6.3,6.3,6.4
tt4799066,6.6,6.7,6.4,6.5,6.5,6.7
tt4800046,5.8,5.5,5.8,6.3,5.7,6.0
tt4800070,6.4,6.6,6.3,6.8,6.4,6.9
tt4800590,6.0,5.9,5.7,6.7,5.9,6.2
tt4800708,5.3,5.3,5.3,5.5,5.3,5.9
tt4801232,6.2,6.4,6.2,6.3,6.2,6.3
tt4801352,5.9,5.8,6.2,5.0,5.8,5.7
tt4801456,3.1,6.0,4.0,3.0,3.3,3.4
tt4801514,6.2,6.1,6.2,6.4,6.2,6.1
tt4801604,7.1,7.1,7.0,7.0,6.9,7.4
tt4801606,7.0,7.1,7.0,6.9,6.9,7.2
tt4802214,7.0,7.3,6.9,6.8,7.0,7.2
tt4803730,5.2,4.8,5.3,4.7,4.8,6.9
tt4805316,6.2,6.2,6.2,6.1,6.2,5.9
tt4805816,5.6,6.2,5.4,5.7,5.4,6.2
tt4805880,6.1,6.0,5.9,6.5,6.0,5.9
tt4806012,4.6,4.7,4.5,4.6,4.5,5.2
tt4806232,8.0,8.3,7.7,4.9,8.0,7.5
tt4807272,5.2,5.2,5.1,5.4,5.2,5.4
tt4807408,7.1,7.0,7.1,7.3,7.1,7.5
tt4807830,6.8,7.1,6.7,6.3,6.8,7.1
tt4807908,4.9,4.8,4.9,5.5,4.9,5.7
tt4807950,4.5,4.5,4.3,4.8,4.4,4.6
tt4809238,5.9,5.9,5.7,5.8,5.9,5.5
tt4809458,6.2,4.9,5.9,5.2,5.2,6.6
tt4809590,3.3,3.3,3.6,3.1,3.2,3.2
tt4809638,5.5,5.9,5.1,5.5,5.4,5.8
tt4810104,6.3,6.1,6.3,7.9,6.4,5.9
tt4810828,5.7,5.6,5.5,5.6,5.6,5.5
tt4810964,6.3,6.4,6.2,5.9,6.3,6.4
tt4811564,6.0,6.5,5.9,6.0,5.9,6.3
tt4811706,7.6,7.2,7.5,10.0,7.5,10.0
tt4813122,3.5,3.4,3.4,3.9,3.5,3.9
tt4813254,4.8,5.6,5.6,3.6,4.5,6.4
tt4814290,7.3,7.4,7.1,6.9,7.2,7.1
tt4814354,2.9,2.8,3.5,4.0,2.9,3.7
tt4814760,5.6,5.5,5.5,5.8,5.6,5.8
tt4815122,6.3,6.3,6.3,6.3,6.3,6.3
tt4815862,4.5,5.2,4.6,4.6,4.7,4.4
tt4816906,5.4,4.2,5.6,5.5,5.0,6.3
tt4817256,5.8,6.0,5.8,6.0,5.8,6.0
tt4817466,4.7,4.4,4.7,4.5,4.6,5.0
tt4817640,3.8,3.6,4.1,4.0,4.0,2.6
tt4818168,3.4,3.5,3.8,2.8,3.2,4.0
tt4818250,5.6,5.6,5.8,5.2,5.7,5.9
tt4818662,6.3,6.2,6.2,6.7,6.3,6.5
tt4818776,6.8,7.2,6.8,6.5,6.9,6.6
tt4818804,6.5,6.9,6.4,6.5,6.4,6.9
tt4818930,7.2,7.3,7.1,6.9,7.2,7.2
tt4819458,5.7,5.4,5.5,6.1,5.6,5.7
tt4819470,2.7,2.6,3.0,5.2,2.8,3.1
tt4819498,5.1,4.7,5.2,5.4,5.1,5.3
tt4819514,6.6,6.5,6.6,6.9,6.7,6.5
tt4819544,5.2,4.8,5.3,6.8,5.3,4.8
tt4819560,6.7,6.8,6.7,6.4,6.6,6.9
tt4819576,5.1,4.1,5.5,5.7,5.0,5.4
tt4819880,7.0,6.9,7.2,6.9,7.1,6.7
tt4820162,6.4,4.9,5.6,4.5,5.0,5.6
tt4820278,3.8,3.3,3.7,4.3,3.7,4.5
tt4820296,3.6,3.6,3.4,3.7,3.5,3.7
tt4820312,2.4,2.1,2.2,2.9,2.4,2.3
tt4823122,5.1,4.8,4.6,5.7,4.9,6.1
tt4823434,7.0,7.0,7.0,6.9,6.9,7.3
tt4823524,4.2,4.4,3.8,4.3,4.0,3.8
tt4823538,4.7,4.5,4.8,4.7,4.6,5.4
tt4823776,6.4,6.8,5.5,7.3,6.2,6.4
tt4824256,5.1,3.9,5.7,4.5,4.4,8.2
tt4824302,5.7,5.8,5.5,5.6,5.4,5.9
tt4824308,4.4,3.8,4.0,5.2,3.9,6.3
tt4824316,3.3,2.4,3.2,3.7,3.4,4.4
tt4826674,6.6,6.4,6.3,6.8,6.5,7.0
tt4827290,5.1,5.9,4.8,4.7,4.6,6.3
tt4827442,2.3,1.0,2.8,2.2,2.4,2.5
tt4827558,5.8,6.4,5.7,5.3,5.8,5.7
tt4827878,5.1,5.5,4.7,5.2,4.9,5.7
tt4827922,5.6,5.4,5.4,5.7,5.5,5.9
tt4827986,6.3,6.3,6.2,6.5,6.3,6.4
tt4828304,5.9,6.1,5.9,5.4,5.7,5.0
tt4828330,3.2,3.1,3.6,3.2,3.1,3.7
tt4828492,6.8,6.4,6.9,6.7,6.7,6.9
tt4829436,5.2,5.1,5.2,5.0,5.1,5.4
tt4830708,6.4,7.1,6.4,6.5,6.5,6.2
tt4830786,7.2,7.2,7.2,7.3,7.2,7.2
tt4831682,7.3,7.3,7.3,7.3,7.3,7.3
tt4831810,4.8,5.3,5.0,4.7,4.8,5.3
tt4832248,5.3,6.4,5.1,5.0,4.8,6.2
tt4832378,3.2,2.9,3.0,3.8,3.0,3.5
tt4832640,7.0,7.0,6.9,6.6,6.9,7.2
tt4833384,5.5,6.1,4.6,4.0,5.6,3.1
tt4833824,8.0,8.5,6.9,4.0,7.6,6.6
tt4834150,4.4,5.3,4.4,4.1,4.4,4.2
tt4834220,6.5,6.9,6.3,6.4,6.4,6.7
tt4834622,6.5,6.0,6.7,6.4,6.4,7.0
tt4834712,7.3,6.8,7.6,6.5,7.2,7.2
tt4834762,6.7,6.8,6.7,6.8,6.6,6.8
tt4834850,6.7,6.6,6.4,9.3,6.7,9.8
tt4835252,4.6,4.7,4.5,4.6,4.6,4.5
tt4835298,5.9,5.7,5.8,5.9,5.8,6.0
tt4835394,5.6,5.4,5.5,5.6,5.4,5.8
tt4835676,5.9,6.3,5.9,5.5,5.9,5.9
tt4835698,5.7,5.6,5.8,5.2,5.4,6.4
tt4835894,5.8,6.0,5.6,6.0,5.9,5.6
tt4835926,6.5,7.0,6.8,5.9,6.6,6.8
tt4835940,6.8,7.0,6.7,6.5,6.5,7.2
tt4836110,7.5,7.9,7.2,6.5,7.0,8.1
tt4836580,3.5,2.8,3.7,3.0,3.4,2.4
tt4836736,5.1,5.9,4.8,4.4,4.7,5.9
tt4837062,7.2,7.3,7.2,7.2,7.2,7.4
tt4837074,1.0,10.0,2.0,,4.7,
tt4837126,6.2,6.1,5.9,5.7,5.6,6.3
tt4837232,5.4,5.5,5.4,5.0,5.3,5.4
tt4838248,6.8,6.6,6.7,6.8,6.8,6.4
tt4838316,5.6,5.0,5.7,5.5,5.5,5.5
tt4838334,5.4,4.4,3.9,3.6,3.9,3.7
tt4838422,4.6,3.3,4.4,4.5,4.3,5.3
tt4838440,4.5,4.7,4.2,4.5,4.3,5.0
tt4838486,6.2,6.0,6.3,6.3,6.2,6.7
tt4838534,6.2,6.3,6.1,6.4,6.2,6.3
tt4839118,2.1,2.5,2.4,1.9,2.1,1.9
tt4839414,3.3,2.1,3.3,3.5,3.4,2.5
tt4839424,1.1,1.2,1.2,1.3,1.2,1.2
tt4839458,6.6,6.2,6.7,5.9,6.4,7.0
tt4839476,4.6,5.0,4.8,4.4,4.7,4.2
tt4840096,6.2,6.3,6.3,6.0,6.2,6.2
tt4840170,4.7,4.5,5.2,4.7,4.7,5.3
tt4840206,7.4,7.4,7.3,7.1,7.4,7.2
tt4840554,5.1,5.6,5.0,4.8,5.1,5.5
tt4840666,5.8,6.2,5.4,5.4,5.7,5.6
tt4840686,5.7,5.3,5.9,6.6,5.9,5.4
tt4840810,4.6,4.7,3.8,5.0,4.4,5.8
tt4841464,6.5,7.2,6.6,5.6,6.1,6.9
